# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	50750
#@/user_id	sync_config
ji mo 	寂寞	c=1 d=0.0269169 t=50750
ji mo 	寂默	c=1 d=0.0265162 t=50750
ji nian 	幾年	c=0 d=1.21003e-38 t=50750
ji qi ren 	機器人	c=2 d=0.182684 t=50750
ji qian 	幾千	c=2 d=3.71285e-07 t=50750
ji qian tiao 	幾千條	c=1 d=1.77375e-07 t=50750
ji qiao 	技巧	c=14 d=1.37667 t=50750
ji ri 	幾日	c=0 d=1.29733e-34 t=50750
ji shang 	機上	c=2 d=4.83568e-12 t=50750
ji shi 	及時	c=1 d=1.34725e-36 t=50750
ji shi 	幾十	c=1 d=2.02902e-30 t=50750
ji shi 	幾時	c=6 d=6.19099e-07 t=50750
ji shu 	技術	c=2 d=4.46617e-18 t=50750
ji su 	極速	c=2 d=0.616253 t=50750
ji suan 	計算	c=17 d=0.000122307 t=50750
ji suan ji 	計算機	c=1 d=0.031117 t=50750
ji tian 	幾天	c=1 d=1.63049e-75 t=50750
ji tiao 	幾條	c=2 d=1.58462e-26 t=50750
ji wan 	幾萬	c=1 d=5.99314e-66 t=50750
ji xia 	幾下	c=1 d=9.02962e-06 t=50750
ji xia 	記下	c=1 d=1.88171e-55 t=50750
ji xian 	基線	c=1 d=3.03623e-66 t=50750
ji xing 	機型	c=7 d=2.4431e-09 t=50750
ji xu 	繼續	c=7 d=0.000769105 t=50750
ji yue fen 	幾月份	c=1 d=1.4105e-17 t=50750
ji zhang 	記賬	c=16 d=1.02332e-15 t=50750
ji zhong 	幾種	c=1 d=1.39254e-72 t=50750
jia 	假	c=1 d=1.2853e-41 t=50750
jia 	價	c=11 d=4.66044e-16 t=50750
jia 	加	c=75 d=0.00184553 t=50750
jia 	夾	c=2 d=0.937067 t=50750
jia 	家	c=23 d=2.73467e-06 t=50750
jia 	甲	c=4 d=2.30102e-47 t=50750
jia ban 	加班	c=4 d=1.3138e-05 t=50750
jia cu 	加粗	c=1 d=3.88245e-76 t=50750
jia cuo 	加錯	c=1 d=1.26706e-20 t=50750
jia da 	加大	c=1 d=3.54709e-72 t=50750
jia dao 	加到	c=5 d=1.51757e-12 t=50750
jia dian 	加點	c=1 d=3.02314e-74 t=50750
jia ge 	價格	c=41 d=1.57725e-08 t=50750
jia ge 	加個	c=5 d=1.58542e-10 t=50750
jia gou 	架構	c=3 d=1.47212e-20 t=50750
jia guo 	加過	c=1 d=7.38379e-21 t=50750
jia hao 	加號	c=1 d=2.42234e-85 t=50750
jia le 	加了	c=3 d=2.00262e-23 t=50750
jia li 	家裏	c=4 d=4.54792e-06 t=50750
jia qi 	假期	c=2 d=2.24599e-41 t=50750
jia qi lai 	加起來	c=1 d=1.40557e-64 t=50750
jia ru 	加入	c=24 d=0.00010333 t=50750
jia shang 	加上	c=54 d=0.00946722 t=50750
jia shang le 	加上了	c=2 d=3.21959e-50 t=50750
jia shang qu 	加上去	c=4 d=4.31036e-12 t=50750
jia shen 	加深	c=3 d=1.27805e-28 t=50750
jia shen me 	加什麼	c=2 d=2.06067e-65 t=50750
jia ting 	家庭	c=3 d=3.41705e-15 t=50750
jia xia 	加下	c=7 d=5.27769e-05 t=50750
jia yi 	加一	c=0 d=3.59786e-05 t=50750
jia yi ge 	加一個	c=10 d=1.54491e-29 t=50750
jia yi xia 	加一下	c=2 d=2.04837e-24 t=50750
jia yi xia ba 	加一下吧	c=1 d=0.00036159 t=50750
jia you 	加油	c=1 d=2.41418e-16 t=50750
jia zai 	加載	c=18 d=0.00404611 t=50750
jia zhe ge 	加這個	c=1 d=3.94461e-57 t=50750
jia zhi 	價值	c=2 d=9.4983e-25 t=50750
jian 	件	c=2 d=1.93743e-16 t=50750
jian 	劍	c=2 d=3.80066e-82 t=50750
jian 	建	c=14 d=8.26538e-05 t=50750
jian 	減	c=10 d=0.00186406 t=50750
jian 	簡	c=1 d=0.22878 t=50750
jian 	見	c=0 d=6.49493e-13 t=50750
jian 	鍵	c=2 d=0.000264522 t=50750
jian 	間	c=0 d=4.96754e-06 t=50750
jian cai 	剪裁	c=1 d=6.64533e-46 t=50750
jian cha 	檢查	c=20 d=0.220515 t=50750
jian dan 	簡單	c=10 d=1.97466 t=50750
jian dao 	見到	c=1 d=1.36311e-56 t=50750
jian duan 	間斷	c=1 d=0.316637 t=50750
jian fa 	剪髮	c=3 d=5.28042e-05 t=50750
jian fang 	建房	c=4 d=4.98384e-10 t=50750
jian guan 	監管	c=1 d=0.00653881 t=50750
jian jun 	建軍	c=2 d=0.00951391 t=50750
jian jun jie 	建軍節	c=1 d=7.76765e-29 t=50750
jian li 	簡歷	c=4 d=0.032791 t=50750
jian mian 	見面	c=2 d=1.5298e-31 t=50750
jian ni 	見你	c=1 d=8.67824e-39 t=50750
jian pan 	鍵盤	c=4 d=0.19593 t=50750
jian qie 	剪切	c=1 d=1.07638e-13 t=50750
jian qie ban 	剪切板	c=1 d=2.09266e-11 t=50750
jian qu 	減去	c=4 d=6.95546e-46 t=50750
jian quan 	鉴权	c=16 d=0.0543841 t=50750
jian rong 	兼容	c=1 d=3.51191e-43 t=50750
jian rong xing 	兼容性	c=4 d=2.34603e-32 t=50750
jian shao 	減少	c=2 d=0.00255424 t=50750
jian she 	建設	c=1 d=0.000294568 t=50750
jian shen shi 	健身室	c=1 d=0.985112 t=50750
jian ti 	簡體	c=3 d=3.18644e-13 t=50750
jian ting 	堅挺	c=1 d=1.16917e-74 t=50750
jian ting 	監聽	c=1 d=1.1652e-34 t=50750
jian tou 	箭頭	c=3 d=5.02755e-62 t=50750
jian tou fa 	剪頭髮	c=3 d=0.0713613 t=50750
jian wei 	鍵位	c=1 d=1.00324e-38 t=50750
jian xi 	間隙	c=1 d=9.98745e-45 t=50750
jian yan 	檢驗	c=11 d=2.20295e-27 t=50750
jian yi 	建議	c=5 d=3.64405e-07 t=50750
jian zao 	建造	c=1 d=1.35427e-09 t=50750
jian zhi 	兼職	c=1 d=7.93157e-10 t=50750
jiang 	將	c=4 d=2.52279e-14 t=50750
jiang 	江	c=2 d=3.1079e-17 t=50750
jiang 	獎	c=9 d=1.98225e-48 t=50750
jiang 	講	c=3 d=3.37133e-33 t=50750
jiang guo 	講過	c=1 d=1.6919e-10 t=50750
jiang hui 	將會	c=1 d=5.39796e-12 t=50750
jiang ji 	降級	c=1 d=1.1612e-23 t=50750
jiang jie 	講解	c=1 d=6.42004e-52 t=50750
jiang li 	獎勵	c=1 d=1.71059e-51 t=50750
jiang pin 	獎品	c=10 d=1.04887e-46 t=50750
jiang shi 	講師	c=1 d=2.77745e-18 t=50750
jiang xi 	江西	c=29 d=3.06059e-13 t=50750
jiang ze 	江泽	c=1 d=7.49411e-19 t=50750
jiao 	交	c=2 d=0.00647375 t=50750
jiao 	叫	c=18 d=0.0524678 t=50750
jiao 	教	c=1 d=0.00640933 t=50750
jiao ben 	腳本	c=15 d=0.425666 t=50750
jiao cheng 	教程	c=1 d=0.10383 t=50750
jiao du 	角度	c=2 d=3.02252e-69 t=50750
jiao duo 	較多	c=1 d=2.13973e-08 t=50750
jiao fei 	繳費	c=2 d=2.50591e-05 t=50750
jiao hao 	叫號	c=1 d=1.95152e-13 t=50750
jiao hu 	交互	c=6 d=9.70612e-07 t=50750
jiao ni 	叫你	c=1 d=1.48358e-23 t=50750
jiao shang 	叫上	c=1 d=4.05218e-50 t=50750
jiao shen me 	叫什麼	c=5 d=0.501576 t=50750
jiao ta 	叫他	c=3 d=2.43878e-47 t=50750
jiao tong 	交通	c=1 d=6.41042e-05 t=50750
jiao wo 	叫我	c=3 d=1.33734e-08 t=50750
jiao yan 	校驗	c=10 d=1.32723e-07 t=50750
jiao yi 	交易	c=3 d=7.99467e-05 t=50750
jiao yu 	教育	c=6 d=7.24154e-15 t=50750
jie 	姐	c=1 d=2.71967e-06 t=50750
jie 	接	c=1 d=1.23452e-09 t=50750
jie 	節	c=1 d=2.975e-91 t=50750
jie 	結	c=1 d=2.84824e-20 t=50750
jie bu liao 	接不了	c=1 d=2.88128e-38 t=50750
jie bu yao 	接不要	c=1 d=1.24071e-08 t=50750
jie chu 	接觸	c=1 d=1.32098e-69 t=50750
jie dao 	街道	c=1 d=5.71501e-07 t=50750
jie dian 	節點	c=1 d=1.24812e-78 t=50750
jie gou 	結構	c=6 d=3.08924e-05 t=50750
jie guo 	結果	c=15 d=0.0387746 t=50750
jie hun 	結婚	c=3 d=1.41175e-49 t=50750
jie jue 	解決	c=60 d=2.08878 t=50750
jie jue gai pian 	解決該片	c=1 d=7.43953e-80 t=50750
jie ke yi 	接可以	c=1 d=4.9495e-21 t=50750
jie kou 	接口	c=461 d=4.71105 t=50750
jie kou ma 	接口嗎	c=1 d=7.6437e-75 t=50750
jie ku 	捷酷	c=1 d=1.84131e-35 t=50750
jie kuan 	借款	c=3 d=1.66448e-14 t=50750
jie ma 	解碼	c=5 d=1.17084e-32 t=50750
jie mian 	界面	c=20 d=0.97531 t=50750
jie qian 	借錢	c=12 d=4.72996e-09 t=50750
jie qu 	截取	c=2 d=1.16052e-63 t=50750
jie ru 	介入	c=1 d=1.07899e-12 t=50750
jie ru 	接入	c=4 d=0.0938047 t=50750
jie shao 	介紹	c=4 d=6.05274e-06 t=50750
jie shou 	接受	c=1 d=7.83104e-08 t=50750
jie shou 	接收	c=4 d=5.71987e-17 t=50750
jie shou ba 	接受吧	c=1 d=7.8703e-07 t=50750
jie shu 	借書	c=2 d=8.21968e-18 t=50750
jie shu 	結束	c=17 d=0.00469169 t=50750
jie suan 	結算	c=29 d=9.09683e-05 t=50750
jie suo 	解鎖	c=1 d=5.54705e-09 t=50750
jie tu 	截圖	c=16 d=5.53317e-08 t=50750
jie wei 	結尾	c=1 d=2.27205e-08 t=50750
jie xi 	解析	c=26 d=0.00292342 t=50750
jie yu 	結餘	c=2 d=2.32068e-09 t=50750
jie yue 	借閱	c=1 d=2.30004e-05 t=50750
jie zou 	節奏	c=1 d=6.45222e-52 t=50750
jin 	斤	c=1 d=5.78012e-52 t=50750
jin 	緊	c=1 d=8.68e-13 t=50750
jin 	進	c=4 d=1.0479e-28 t=50750
jin 	金	c=11 d=0.075774 t=50750
jin 	錦	c=2 d=0.112478 t=50750
jin bi 	金幣	c=1 d=0.000249763 t=50750
jin dao 	進到	c=2 d=5.35036e-75 t=50750
jin du 	進度	c=62 d=8.29113e-05 t=50750
jin e 	金額	c=19 d=3.94688e-05 t=50750
jin gang 	金剛	c=27 d=0.0195578 t=50750
jin lai 	進來	c=4 d=7.77521e-10 t=50750
jin liang 	儘量	c=4 d=2.11219e-32 t=50750
jin nian 	今年	c=3 d=4.1743e-17 t=50750
jin qu 	進去	c=46 d=0.000596563 t=50750
jin ru 	進入	c=15 d=5.56046e-08 t=50750
jin sheng 	今生	c=1 d=4.33256e-43 t=50750
jin shi 	近視	c=5 d=2.72838e-42 t=50750
jin tian 	今天	c=17 d=0.000154549 t=50750
jin wan 	今晚	c=11 d=0.174685 t=50750
jin xing 	進行	c=29 d=0.928077 t=50750
jin xiu 	錦繡	c=1 d=3.94688e-05 t=50750
jin yong 	禁用	c=35 d=0.19398 t=50750
jin zhi 	禁止	c=2 d=0.00272755 t=50750
jin zhi 	進制	c=2 d=1.8692e-06 t=50750
jing 	景	c=5 d=2.28461e-05 t=50750
jing chang 	經常	c=8 d=0.00607088 t=50750
jing dian 	經典	c=1 d=2.04858e-84 t=50750
jing dong 	京東	c=2 d=1.35766e-34 t=50750
jing du 	精度	c=4 d=1.73768e-30 t=50750
jing gao 	警告	c=2 d=1.69536e-34 t=50750
jing guo 	經過	c=3 d=1.30095e-07 t=50750
jing li 	經歷	c=1 d=0.00763509 t=50750
jing ru 	竟如	c=1 d=2.93739e-59 t=50750
jing tai 	靜態	c=13 d=3.41868e-09 t=50750
jing wai 	境外	c=2 d=3.10206e-13 t=50750
jing wai 	鏡外	c=1 d=1.50472e-13 t=50750
jing ying 	經營	c=5 d=4.3183e-63 t=50750
jing yong 	警用	c=1 d=2.55286e-26 t=50750
jiu 	久	c=3 d=0.0110536 t=50750
jiu 	九	c=1 d=0.0293049 t=50750
jiu 	就	c=112 d=1.41057 t=50750
jiu 	舅	c=2 d=2.34131e-15 t=50750
jiu 	酒	c=2 d=2.30427e-56 t=50750
jiu ai 	舊愛	c=1 d=2.6612e-15 t=50750
jiu an pai de 	就安排的	c=1 d=9.91399e-17 t=50750
jiu ba 	就把	c=2 d=4.05852e-39 t=50750
jiu ban 	舊版	c=1 d=2.11405e-13 t=50750
jiu bu hui 	就不會	c=1 d=2.26249e-76 t=50750
jiu bu shi 	就不是	c=1 d=3.42206e-91 t=50750
jiu bu xian shi 	就不顯示	c=1 d=3.90723e-92 t=50750
jiu bu yong 	就不用	c=1 d=0.0731678 t=50750
jiu can 	就餐	c=21 d=8.59993e-54 t=50750
jiu cha 	就差	c=3 d=1.02601e-08 t=50750
jiu dai 	就帶	c=1 d=3.02778e-92 t=50750
jiu dian 	酒店	c=4 d=0.000110032 t=50750
jiu diao 	就調	c=1 d=4.63328e-09 t=50750
jiu fan hui 	就返回	c=2 d=4.86578e-73 t=50750
jiu gai 	就該	c=1 d=2.37453e-27 t=50750
jiu geng xin 	就更新	c=1 d=0.67368 t=50750
jiu gong 	舅公	c=2 d=6.55999e-41 t=50750
jiu guo 	救國	c=1 d=1.11374e-32 t=50750
jiu hao 	就好	c=7 d=4.09805e-07 t=50750
jiu hao le 	就好了	c=2 d=1.40099e-55 t=50750
jiu hao yong 	就好用	c=1 d=4.11859e-06 t=50750
jiu he 	就和	c=3 d=4.61881e-31 t=50750
jiu hui 	就會	c=21 d=0.499662 t=50750
jiu ji ge 	就幾個	c=1 d=2.66854e-18 t=50750
jiu kai shi 	就開始	c=1 d=2.42365e-62 t=50750
jiu ke 	就可	c=2 d=0.00170774 t=50750
jiu ke le 	就可了	c=1 d=0.017163 t=50750
jiu ke yi 	就可以	c=29 d=0.730161 t=50750
jiu ke yi le 	就可以了	c=2 d=1.06256e-08 t=50750
jiu long 	九龍	c=1 d=1.00618e-43 t=50750
jiu mei ren 	就沒人	c=1 d=2.66837e-76 t=50750
jiu mei shi 	就沒事	c=1 d=4.24894e-49 t=50750
jiu mei you 	就沒有	c=1 d=0.000149233 t=50750
jiu neng 	就能	c=6 d=0.000158461 t=50750
jiu pao 	就跑	c=1 d=2.03975e-92 t=50750
jiu qu 	就去	c=1 d=1.69859e-27 t=50750
jiu shang 	就上	c=1 d=2.29747e-80 t=50750
jiu shi 	就是	c=112 d=0.781695 t=50750
jiu suan 	就算	c=1 d=2.63634e-81 t=50750
jiu xi 	酒席	c=3 d=5.15221e-52 t=50750
jiu xin 	揪心	c=1 d=2.68403e-86 t=50750
jiu xing 	就行	c=5 d=1.03633e-30 t=50750
jiu xu yao 	就需要	c=1 d=1.48864e-63 t=50750
jiu yao 	就要	c=8 d=2.35907e-09 t=50750
jiu yong 	就用	c=1 d=2.45534e-09 t=50750
jiu you 	就有	c=5 d=0.0001441 t=50750
jiu you ren 	就有人	c=1 d=6.36415e-08 t=50750
jiu zhe yang 	就這樣	c=2 d=1.39263e-14 t=50750
jiu zhe zhou 	就這周	c=1 d=1.24532e-81 t=50750
jiu zheng chang 	就正常	c=1 d=1.25591e-63 t=50750
jiu zhi jie 	就直接	c=1 d=5.53273e-08 t=50750
jiu zhi neng 	就只能	c=1 d=1.98e-07 t=50750
jiu zhi shi 	就只是	c=1 d=2.89532e-07 t=50750
jiu zui 	酒醉	c=1 d=1.19507e-67 t=50750
ju 	具	c=2 d=3.07802e-21 t=50750
ju 	居	c=1 d=3.29783e-09 t=50750
ju can 	聚餐	c=2 d=2.63688e-54 t=50750
ju hui 	聚會	c=1 d=1.65434e-40 t=50750
ju jiao 	聚焦	c=1 d=1.06579e-73 t=50750
ju le bu 	俱樂部	c=1 d=1.35381e-05 t=50750
ju li 	距離	c=4 d=2.63974e-08 t=50750
ju ti 	具體	c=10 d=0.0187793 t=50750
ju zhong 	劇中	c=2 d=0.000428594 t=50750
juan 	劵	c=20 d=6.57306e-12 t=50750
juan 	卷	c=2 d=4.53477e-23 t=50750
juan juan 	娟娟	c=1 d=2.1401e-10 t=50750
jue de 	覺得	c=1 d=5.54085e-84 t=50750
jue jin 	掘金	c=1 d=1.12295e-70 t=50750
jue se 	角色	c=1 d=5.81206e-58 t=50750
jun 	俊	c=23 d=0.0184657 t=50750
jun 	軍	c=2 d=1.20773e-44 t=50750
jun 	駿	c=1 d=5.74365e-07 t=50750
jun feng 	俊峯	c=3 d=1.68165e-35 t=50750
jun feng 	俊鋒	c=15 d=2.50708e-19 t=50750
jun tuan 	軍團	c=2 d=5.28297e-45 t=50750
ka 	卡	c=17 d=6.499e-05 t=50750
ka che 	卡車	c=1 d=2.52479e-43 t=50750
ka dao 	卡到	c=1 d=4.84128e-55 t=50750
ka de 	卡得	c=1 d=1.83693e-07 t=50750
ka dun 	卡頓	c=8 d=0.99005 t=50750
ka hao 	卡號	c=8 d=4.33225e-07 t=50750
ka juan 	卡卷	c=1 d=8.01265e-12 t=50750
ka ni 	卡尼	c=1 d=1.38201e-71 t=50750
ka si 	卡死	c=3 d=2.76501e-07 t=50750
ka xi o 	卡西哦	c=1 d=7.62576e-18 t=50750
ka ye wu 	卡業務	c=5 d=3.48084e-62 t=50750
ka zai 	卡在	c=3 d=3.43476e-17 t=50750
ka zhe 	卡着	c=1 d=4.18582e-20 t=50750
ka zhu 	卡住	c=3 d=8.27381e-07 t=50750
kai 	開	c=10 d=4.50376e-06 t=50750
kai che 	開車	c=4 d=5.78425e-31 t=50750
kai dao 	開到	c=1 d=3.50273e-71 t=50750
kai duo ge 	開多個	c=1 d=3.83284e-13 t=50750
kai fa 	開發	c=63 d=1.02884 t=50750
kai fa wan 	開發完	c=2 d=3.77755e-11 t=50750
kai fa zhe 	開發者	c=6 d=2.81062e-09 t=50750
kai fa zhong 	開發中	c=1 d=7.02584e-54 t=50750
kai fang 	開房	c=3 d=8.8384e-06 t=50750
kai fang 	開放	c=1 d=9.33029e-10 t=50750
kai gong 	開工	c=1 d=2.28375e-39 t=50750
kai guan 	開關	c=4 d=3.15487e-17 t=50750
kai hu 	開戶	c=6 d=3.72592e-09 t=50750
kai hui 	開會	c=6 d=0.000173804 t=50750
kai ji 	開機	c=2 d=2.6031e-20 t=50750
kai lai 	開來	c=2 d=7.70633e-24 t=50750
kai le 	開了	c=3 d=3.13205e-06 t=50750
kai piao 	開票	c=1 d=7.16632e-81 t=50750
kai qi 	開啓	c=8 d=0.9182 t=50750
kai shi 	開始	c=52 d=0.00607459 t=50750
kai shi de fang jian 	開始的房間	c=1 d=7.72891e-29 t=50750
kai tai 	開泰	c=3 d=8.14317e-55 t=50750
kai tai 	開臺	c=24 d=8.22663e-55 t=50750
kai tong 	開通	c=5 d=1.2935e-06 t=50750
kai tou 	開頭	c=1 d=1.39638e-75 t=50750
kai xia 	開下	c=2 d=1.09039e-18 t=50750
kai xue 	開學	c=1 d=1.00532e-33 t=50750
kai yi ge 	開一個	c=3 d=2.1543e-59 t=50750
kai yi xia 	開一下	c=2 d=1.79559e-70 t=50750
kai yuan 	開源	c=9 d=0.783331 t=50750
kan 	看	c=29 d=0.439075 t=50750
kan bu chu lai 	看不出來	c=1 d=3.08484e-47 t=50750
kan bu dao 	看不到	c=3 d=0.000536738 t=50750
kan bu le 	看不了	c=1 d=4.75219e-13 t=50750
kan cuo 	看錯	c=2 d=5.13295e-08 t=50750
kan dao 	看到	c=34 d=5.84555e-08 t=50750
kan dao la 	看到啦	c=1 d=6.13213e-71 t=50750
kan dao le 	看到了	c=1 d=6.35055e-71 t=50750
kan dong xi 	看東西	c=1 d=7.39762e-43 t=50750
kan guo 	看過	c=3 d=1.87889e-08 t=50750
kan kan 	看看	c=16 d=0.0366992 t=50750
kan kan kan kan kan kan kan kan 	看看看看看看看看	c=1 d=3.00877e-18 t=50750
kan lai 	看來	c=2 d=4.61551e-33 t=50750
kan le 	看了	c=3 d=1.42052e-12 t=50750
kan li shi 	看歷史	c=1 d=6.35488e-79 t=50750
kan ni 	看你	c=7 d=9.80501e-34 t=50750
kan ni zuo tian 	看你昨天	c=1 d=9.83676e-72 t=50750
kan qi lai 	看起來	c=3 d=0.00831246 t=50750
kan shi bu shi 	看是不是	c=1 d=1.77026e-72 t=50750
kan shou ji 	看手機	c=2 d=1.22076e-42 t=50750
kan ta men 	看他们	c=2 d=4.57845e-16 t=50750
kan tu 	看圖	c=1 d=2.74636e-62 t=50750
kan xia 	看下	c=224 d=2.90655 t=50750
kan xia ai 	看下愛	c=1 d=2.17202e-21 t=50750
kan xia ba 	看下吧	c=2 d=2.97165e-19 t=50750
kan xia ci 	看下次	c=1 d=6.07525e-79 t=50750
kan you wu 	看有無	c=1 d=1.40638e-12 t=50750
kan zhe ge 	看這個	c=1 d=6.08372e-66 t=50750
kan zhong 	看重	c=1 d=1.45361e-77 t=50750
kao 	考	c=6 d=3.90669e-61 t=50750
kao 	靠	c=0 d=1.95106e-70 t=50750
kao bu kao pu 	靠不靠譜	c=1 d=1.96084e-69 t=50750
kao guo 	考過	c=1 d=7.53503e-83 t=50750
kao ke ji 	拷克機	c=0 d=2.3529e-38 t=50750
kao ke ji sheng chan de hao 	拷克機生產的好	c=1 d=2.36469e-37 t=50750
kao lv 	考慮	c=6 d=2.52917e-35 t=50750
kao lv kao lv 	考慮考慮	c=1 d=7.35024e-85 t=50750
kao pu 	靠譜	c=1 d=5.26541e-43 t=50750
kao shi 	考試	c=1 d=1.07379e-14 t=50750
kao wan 	考完	c=2 d=1.08458e-14 t=50750
kao yan 	考研	c=2 d=2.60673e-58 t=50750
ke 	克	c=0 d=2.90609e-81 t=50750
ke 	可	c=19 d=0.00215548 t=50750
ke 	客	c=1 d=3.24696e-80 t=50750
ke 	殼	c=1 d=5.56105e-68 t=50750
ke 	科	c=3 d=1.58389e-82 t=50750
ke bu shu 	可部署	c=1 d=6.40108e-76 t=50750
ke fang wen 	可訪問	c=1 d=3.12996e-12 t=50750
ke fou 	可否	c=1 d=4.02717e-36 t=50750
ke fu 	客服	c=13 d=5.97704e-05 t=50750
ke hu 	客戶	c=8 d=2.72021e-20 t=50750
ke hu duan 	客戶端	c=11 d=0.227733 t=50750
ke huan 	科幻	c=1 d=5.68554e-05 t=50750
ke jia 	可嘉	c=0 d=3.71932e-72 t=50750
ke mu 	科目	c=3 d=1.61437e-17 t=50750
ke mu 	課目	c=1 d=4.99968e-83 t=50750
ke mu san 	課目三	c=2 d=3.98561e-61 t=50750
ke mu si 	課目四	c=1 d=4.52475e-83 t=50750
ke na xia 	可那下	c=1 d=4.65809e-13 t=50750
ke neng 	可能	c=41 d=1.58284 t=50750
ke shi 	可是	c=1 d=0.00286554 t=50750
ke shi 	可視	c=3 d=0.00924197 t=50750
ke shi hua 	可視化	c=1 d=1.15943e-05 t=50750
ke shi yong 	可使用	c=2 d=2.11903e-70 t=50750
ke tang 	課堂	c=1 d=4.07054e-15 t=50750
ke xuan 	可選	c=3 d=2.49933e-12 t=50750
ke yi 	可以	c=379 d=2.20445 t=50750
ke yi a 	可以啊	c=1 d=0.726149 t=50750
ke yi ba 	可以吧	c=2 d=0.0363586 t=50750
ke yi da 	可以打	c=4 d=0.88692 t=50750
ke yi de 	可以的	c=1 d=1.20465e-14 t=50750
ke yi gai 	可以改	c=1 d=3.92681e-92 t=50750
ke yi huo qu 	可以獲取	c=1 d=8.18373e-84 t=50750
ke yi ma 	可以嗎	c=6 d=5.90354e-07 t=50750
ke yi tiao 	可以調	c=1 d=1.86114e-14 t=50750
ke yong 	可用	c=21 d=6.25641e-13 t=50750
ke yu 	可與	c=1 d=4.10796e-05 t=50750
ke zai 	可在	c=1 d=7.27858e-58 t=50750
ken 	肯	c=2 d=1.25331e-68 t=50750
ken ding 	肯定	c=3 d=1.15012e-19 t=50750
keng 	坑	c=1 d=0.0116786 t=50750
kong 	孔	c=1 d=1.29843e-43 t=50750
kong 	控	c=1 d=6.38802e-52 t=50750
kong 	空	c=7 d=0.798516 t=50750
kong bai 	空白	c=7 d=4.51812e-07 t=50750
kong de 	空的	c=1 d=1.56741e-52 t=50750
kong ge 	空格	c=12 d=1.79711 t=50750
kong jian 	控件	c=2 d=3.28575e-54 t=50750
kong jian 	空間	c=1 d=2.26141e-41 t=50750
kong xian 	空閒	c=12 d=6.3023e-59 t=50750
kong zhi 	控制	c=12 d=0.00208081 t=50750
kong zhi tai 	控制檯	c=19 d=0.00132679 t=50750
kong zhong 	空中	c=1 d=4.05024e-15 t=50750
kou 	口	c=1 d=5.35626e-09 t=50750
kou fei 	扣費	c=1 d=2.09159e-05 t=50750
kou ling 	口令	c=2 d=3.91093e-15 t=50750
kou zhao 	口罩	c=3 d=4.30783e-05 t=50750
ku 	庫	c=10 d=0.000495472 t=50750
ku 	酷	c=3 d=6.2986e-34 t=50750
ku cun 	庫存	c=15 d=2.98964e-14 t=50750
kua 	跨	c=6 d=9.49682e-33 t=50750
kua dian 	跨店	c=1 d=2.4137e-43 t=50750
kua duan 	跨端	c=1 d=2.08074e-32 t=50750
kua jing 	跨境	c=1 d=2.15522e-34 t=50750
kua ke 	夸克	c=1 d=5.84735e-41 t=50750
kua yu 	跨域	c=2 d=1.02622e-32 t=50750
kua yu 	跨於	c=1 d=4.67382e-82 t=50750
kuai 	塊	c=12 d=0.00510284 t=50750
kuai 	快	c=3 d=2.85416e-15 t=50750
kuai di 	快遞	c=5 d=9.87998e-06 t=50750
kuai dian 	快點	c=1 d=1.28434e-91 t=50750
kuai ji 	會計	c=4 d=1.88181e-16 t=50750
kuai jie jian 	快捷鍵	c=4 d=3.25659e-08 t=50750
kuai le 	快樂	c=1 d=2.27236e-39 t=50750
kuai qian 	塊錢	c=9 d=1.95996e-05 t=50750
kuai su 	快速	c=3 d=0.00067217 t=50750
kuan 	寬	c=4 d=6.5466e-17 t=50750
kuan dai 	寬帶	c=12 d=2.7842e-09 t=50750
kuan du 	寬度	c=5 d=9.00493e-17 t=50750
kuang 	框	c=9 d=3.92182e-10 t=50750
kuang jia 	框架	c=5 d=0.00153381 t=50750
kuang quan shui 	礦泉水	c=5 d=7.40021e-05 t=50750
kuang ren 	狂人	c=2 d=5.19127e-45 t=50750
kun 	坤	c=1 d=2.0483e-53 t=50750
kuo hao 	括號	c=2 d=2.08581e-40 t=50750
la 	拉	c=20 d=9.81006e-10 t=50750
la ba 	喇叭	c=1 d=2.76406e-20 t=50750
la ge 	拉個	c=2 d=7.47244e-14 t=50750
la hei 	拉黑	c=2 d=9.66135e-58 t=50750
la ji 	垃圾	c=1 d=0.00660453 t=50750
la jiao 	辣椒	c=1 d=1.48666e-18 t=50750
la la 	拉拉	c=1 d=2.22041e-61 t=50750
la ni 	拉泥	c=1 d=1.26242e-65 t=50750
la qu 	拉取	c=4 d=6.96942e-18 t=50750
la wan 	拉完	c=1 d=5.2936e-47 t=50750
la xia lai 	拉下來	c=1 d=3.20418e-23 t=50750
lai 	來	c=43 d=0.0739031 t=50750
lai 	賴	c=1 d=2.05857e-53 t=50750
lai bu ji 	來不及	c=3 d=2.58162e-36 t=50750
lai chu li 	來處理	c=1 d=7.23981e-54 t=50750
lai dui 	來對	c=2 d=1.46174e-25 t=50750
lai kong zhi 	來控制	c=1 d=1.18426e-19 t=50750
lai shuo 	來說	c=1 d=7.20102e-79 t=50750
lai yong 	來用	c=1 d=4.20537e-16 t=50750
lai yuan 	來源	c=1 d=3.30964e-51 t=50750
lai zi 	來自	c=1 d=7.78776e-30 t=50750
lai zuo 	來做	c=0 d=2.30702e-71 t=50750
lai zuo de 	來做的	c=1 d=2.31858e-70 t=50750
